"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1D_P0","3631","2016-10-23","1012.1","4","10",
"OBS_DEU_P1D_P0","3631","2016-10-24","1014.8","4","10",
"OBS_DEU_P1D_P0","3631","2016-10-25","1021.8","4","10",
"OBS_DEU_P1D_P0","3631","2016-10-26","1025.6","4","10",
"OBS_DEU_P1D_P0","3631","2016-10-27","1025.8","4","10",
"OBS_DEU_P1D_P0","3631","2016-10-28","1026.4","4","10",
"OBS_DEU_P1D_P0","3631","2016-10-29","1030.4","4","10",
"OBS_DEU_P1D_P0","3631","2016-10-30","1028.4","4","10",
"OBS_DEU_P1D_P0","3631","2016-10-31","1025.7","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-01","1017","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-02","1012.9","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-03","1016.2","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-04","1007.1","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-05","996.1","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-06","994","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-07","1006.7","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-08","1007.6","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-09","1002.8","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-10","1004.8","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-11","1018.5","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-12","1022.8","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-13","1025","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-14","1026.8","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-15","1018.2","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-16","1009","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-17","997.2","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-18","991","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-19","1000","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-20","992","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-21","997.8","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-22","1005.5","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-23","1017.5","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-24","1024.8","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-25","1024.1","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-26","1017.9","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-27","1019.2","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-28","1030.6","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-29","1031.6","4","10",
"OBS_DEU_P1D_P0","3631","2016-11-30","1024.7","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-01","1018.6","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-02","1020","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-03","1024.4","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-04","1027.4","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-05","1025.6","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-06","1028.5","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-07","1024.3","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-08","1021.2","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-09","1021.1","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-10","1016.8","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-11","1013.1","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-12","1021.6","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-13","1020.5","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-14","1022","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-15","1024.6","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-16","1027.3","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-17","1032.9","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-18","1031.4","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-19","1028.3","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-20","1023.2","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-21","1019.5","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-22","1022.9","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-23","1023.3","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-24","1015.4","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-25","1014.3","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-26","1017.7","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-27","1033.4","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-28","1040.5","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-29","1037.5","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-30","1032.4","4","10",
"OBS_DEU_P1D_P0","3631","2016-12-31","1025","4","10",
"OBS_DEU_P1D_P0","3631","2017-01-01","1013.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-02","1017","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-03","1013.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-04","1008.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-05","1030.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-06","1037.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-07","1026.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-08","1027.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-09","1018.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-10","1004.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-11","997.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-12","997.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-13","990.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-14","1004.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-15","1016.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-16","1026.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-17","1035.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-18","1037.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-19","1036.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-20","1033.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-21","1030.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-22","1025.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-23","1023.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-24","1026.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-25","1029.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-26","1024.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-27","1017.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-28","1014.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-29","1013.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-30","1009.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-01-31","1015.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-01","1013.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-02","1005","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-03","1000.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-04","998.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-05","1002.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-06","1017.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-07","1020","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-08","1026.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-09","1029.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-10","1024.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-11","1023.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-12","1029.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-13","1032.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-14","1030.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-15","1029.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-16","1024","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-17","1020.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-18","1023.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-19","1015.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-20","1008.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-21","1007.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-22","997.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-23","987.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-24","1005.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-25","1011.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-26","1003.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-27","993","4","9",
"OBS_DEU_P1D_P0","3631","2017-02-28","984.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-01","993.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-02","999.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-03","1003.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-04","991.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-05","993.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-06","999.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-07","1012.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-08","1010.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-09","1013.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-10","1024.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-11","1021.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-12","1016.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-13","1022.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-14","1025.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-15","1027.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-16","1019.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-17","1008.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-18","1000.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-19","1000.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-20","999.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-21","1003.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-22","1012.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-23","1019.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-24","1030.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-25","1029.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-26","1025.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-27","1023.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-28","1018.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-29","1018.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-30","1019.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-03-31","1010.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-01","1009.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-02","1017.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-03","1025.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-04","1023.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-05","1022.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-06","1023.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-07","1021.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-08","1022.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-09","1019.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-10","1016.6","1","9",
"OBS_DEU_P1D_P0","3631","2017-04-11","1020.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-12","1009.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-13","1010","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-14","1011.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-15","1008.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-16","1014.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-17","1015.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-18","1026.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-19","1035.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-20","1032.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-21","1023.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-22","1020.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-23","1020.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-24","1008.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-25","1003.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-26","1010","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-27","1011.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-28","1010.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-29","1015.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-04-30","1012.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-01","1010.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-02","1017.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-03","1021","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-04","1022.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-05","1020.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-06","1014.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-07","1013.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-08","1018.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-09","1017.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-10","1007.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-11","1000.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-12","999.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-13","1008.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-14","1017.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-15","1025.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-16","1023.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-17","1016.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-18","1009.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-19","1008.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-20","1017.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-21","1024.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-22","1018.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-23","1015","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-24","1020.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-25","1022.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-26","1021.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-27","1016.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-28","1015.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-29","1012.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-30","1010.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-05-31","1019","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-01","1020.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-02","1015.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-03","1010.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-04","1011.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-05","1009.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-06","996.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-07","1001.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-08","1010.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-09","1008.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-10","1016","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-11","1011.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-12","1010.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-13","1015.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-14","1018.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-15","1011.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-16","1015.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-17","1022.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-18","1023.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-19","1018.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-20","1018.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-21","1017.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-22","1006.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-23","1009.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-24","1008.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-25","1006.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-26","1010.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-27","1009.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-28","996.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-29","995","4","9",
"OBS_DEU_P1D_P0","3631","2017-06-30","999.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-01","1005.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-02","1014.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-03","1016.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-04","1018.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-05","1018.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-06","1016.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-07","1011.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-08","1014.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-09","1013.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-10","1006.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-11","1007","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-12","1009.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-13","1019.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-14","1013.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-15","1018.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-16","1018.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-17","1020.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-18","1019.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-19","1010","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-20","1006","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-21","1012.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-22","1010.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-23","1008.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-24","1008.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-25","1006.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-26","1006","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-27","1003.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-28","1005.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-29","1006.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-30","1004.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-07-31","1010.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-01","1012.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-02","1013.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-03","1005.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-04","1006.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-05","1011","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-06","1018.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-07","1016.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-08","1008.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-09","1011.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-10","1018.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-11","1014.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-12","1009.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-13","1017.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-14","1019.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-15","1013","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-16","1018.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-17","1012","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-18","1008","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-19","1010.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-20","1016.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-21","1020.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-22","1020.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-23","1015.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-24","1012.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-25","1015.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-26","1014.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-27","1016.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-28","1017","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-29","1011.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-30","1006.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-08-31","1011.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-01","1018.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-02","1018.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-03","1015.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-04","1013.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-05","1013.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-06","1009.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-07","1009.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-08","996.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-09","993.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-10","997.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-11","989.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-12","998.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-13","990","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-14","995.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-15","1005.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-16","1006.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-17","1010.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-18","1011.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-19","1014.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-20","1016.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-21","1017.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-22","1018.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-23","1022.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-24","1022.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-25","1021.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-26","1022.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-27","1023","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-28","1021.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-29","1017.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-09-30","1013.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-01","1014.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-02","1005.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-03","1011.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-04","1012.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-05","1002.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-06","1011.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-07","1008.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-08","1012.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-09","1014.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-10","1009.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-11","1007.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-12","1012.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-13","1019.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-14","1021.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-15","1019.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-16","1016.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-17","1015.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-18","1012.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-19","1008.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-20","1005.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-21","1006.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-22","1004.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-23","1011.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-24","1015.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-25","1015.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-26","1018.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-27","1021.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-28","1009.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-29","1006.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-30","1021.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-10-31","1019.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-01","1014.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-02","1009.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-03","1012.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-04","1003.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-05","1005.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-06","1019.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-07","1021.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-08","1019","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-09","1017.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-10","1007.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-11","1003.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-12","999.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-13","1013","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-14","1017.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-15","1021.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-16","1018.9","4","9",
